component,consolidated_name,component_size,austraits_trait_name,bien_trait_name,gift_trait_name,try_trait_id
2133,Root length fraction in respective root diameter class (e.g. fine root length per total root length;,1,NA,NA,NA,1489
2134,Root length per length of higher order root (root branching architecture),1,NA,NA,NA,1515
2135,Root length per minirhizotron screen area,1,NA,NA,NA,1510
2136,Root length per root diameter bin,1,NA,NA,NA,4077
2137,Root length per root volume,1,NA,NA,NA,3565
2138,Root length per soil layer,1,NA,NA,NA,3030
2139,Root length per soil volume,1,NA,NA,NA,1508
2140,Root length relative growth rate,1,NA,NA,NA,1389
2141,Root length: distance from root base to tip,1,NA,NA,NA,1452
2142,Root lifespan: fraction of root tips that survive after one year,1,NA,NA,NA,1375
2143,Root lifespan: fraction of roots that live to the age in “root age”,1,NA,NA,NA,1372
2144,Root lignin carbon (C) content per root carbon (C) content,1,NA,NA,NA,1331
2145,Root lignin content per root dry mass,1,NA,NA,NA,88
2146,Root link length (segments between two nodes or a node and a tip),1,NA,NA,NA,1301
2147,Root links per root branch,1,NA,NA,NA,3481
2148,Root lipid content per root dry mass,1,NA,NA,NA,1345
2149,Root lithium (Li)uptake of molar lithium (Li)per root length,1,NA,NA,NA,3168
2150,Root loca,1,NA,NA,NA,3966
2151,Root magnesium (Mg) content per root dry mass,1,NA,NA,NA,1081
2152,Root manganese (Mn) content per root dry mass,1,NA,NA,NA,1269
2153,Root mercury (Hg) content per root dry mass,1,NA,NA,NA,1082
2154,Root metaxylem cell wall thickness,1,NA,NA,NA,1289
2155,Root metaxylem vessel diameter,1,NA,NA,NA,1286
2156,Root microbial relations: nodule dry mass on dead roots per ground area,1,NA,NA,NA,1438
2157,Root microbial relations: nodule dry mass on living roots per ground area,1,NA,NA,NA,1437
2158,Root microbial relations: ratio of fungal rRNA gene copy number to bacterial rRNA gene copy number,1,NA,NA,NA,1446
2159,Root microbial relations: ratio of root fungal carbon (C) to root bacterial carbon,1,NA,NA,NA,1445
2160,Root microbial relations: root bacterial biomass carbon (C) content per root dry mass,1,NA,NA,NA,1444
2161,Root microbial relations: root fungal biomass carbon (C) content per root dry mass,1,NA,NA,NA,1443
2162,Root microbial relations: root glucosamine content per root dry mass,1,NA,NA,NA,1439
2163,Root microbial relations: root microbial biomass carbon (C) content per root dry mass,1,NA,NA,NA,1441
2164,Root microbial relations: root microbial biomass nitrogen (N) content per root dry mass,1,NA,NA,NA,1442
2165,Root molybdenum (Mo) content per root dry mass,1,NA,NA,NA,1083
2166,Root morphological adaptations: aerenchyma,1,NA,NA,NA,815
2167,Root morphology,1,NA,NA,NA,3696
2168,Root mortality: root dry mass mortality per ground area and time,1,NA,NA,NA,1379
2169,Root muramic acid content per root dry mass,1,NA,NA,NA,1440
2170,Root necromass (dead dry mass) per ground area for specified soil depth increment,1,NA,NA,NA,1501
2171,Root necromass to biomass ratio,1,NA,NA,NA,1513
2172,Root nickel (Ni) content per root dry mass,1,NA,NA,NA,1084
2173,Root nitrogen (N) content per root dry mass versus leaf nitrogen (N) content per leaf dry mass,1,NA,NA,NA,513
2174,Root nitrogen (N) content per root length,1,NA,NA,NA,1315
2175,Root nitrogen (N) per ground area,1,NA,NA,NA,1502
2176,Root nitrogen (N) uptake per ground area per year,1,NA,NA,NA,1466
2177,"Root nitrogen (N) uptake preference: ammonium (NH4+), nitrate (NO3-), organic nitrogen (N)",1,NA,NA,NA,1472
2178,Root nitrogen (N) uptake rate,1,NA,NA,NA,462
2179,Root nitrogen (N) uptake rate per NPP,1,NA,NA,NA,463
2180,Root nitrogen/phosphorus (N/P) ratio,1,NA,NA,NA,687
2181,Root nitrogen/potassium (N/K) ratio,1,NA,NA,NA,3534
2182,Root nodulation intensity,1,NA,NA,NA,3547
2183,Root non-structural carbon (C) content per root carbon (C) content,1,NA,NA,NA,1361
2184,Root number of tracheary elements per crossection,1,NA,NA,NA,1283
2185,Root number of vessels per cross-section,1,NA,NA,NA,3130
2186,Root organic nitrogen (N) content per root dry mass,1,NA,NA,NA,1316
2187,"Root persistence (lifespan, longevity)",1,NA,NA,NA,1085
2188,Root phenols content per root dry mass,1,NA,NA,NA,1271
2189,Root phosphomonoesterase activity,1,NA,NA,NA,3562
2190,Root phosphorus (P) content per root dry mass,1,NA,NA,NA,683
2191,Root phosphorus (P) uptake rate per root dry mass,1,NA,NA,NA,390
2192,Root phosphorus/potassium (P/K) ratio,1,NA,NA,NA,3535
2193,Root polyphenol content per root dry mass,1,NA,NA,NA,1341
2194,Root porosity (fraction of root aerenchyma air space),1,NA,NA,NA,246
2195,Root position along clonal growth organ,1,NA,NA,NA,1093
2196,Root potassium (K) content per root dry mass,1,NA,NA,NA,1086
2197,Root projected area per root diameter bin,1,NA,NA,NA,3571
2198,Root protoxylem cell wall thickness,1,NA,NA,NA,1290
2199,Root protoxylem vessel diameter,1,NA,NA,NA,1288
2200,Root radial oxygen loss,1,NA,NA,NA,568
2201,Root ratio of lignin to nitrogen (N),1,NA,NA,NA,1356
2202,Root ratio of organic nitrogen (N) to total N,1,NA,NA,NA,1357
2203,Root ratio of polyphenol to nitrogen (N),1,NA,NA,NA,1358
2204,Root respiration rate per root dry mass,1,NA,NA,NA,514
2205,Root respiration rate per root nitrogen (N) content,1,NA,NA,NA,515
2206,Root respiration rate per root surface area,1,NA,NA,NA,517
2207,Root respiration temperature dependence,1,NA,NA,NA,516
2208,Root root hair length,1,NA,NA,NA,1075
2209,Root root hair presence,1,NA,NA,NA,1076
2210,Root rooting depth,1,NA,NA,NA,6
2211,Root rooting depth: fraction of root dry mass contained in depth interval,1,NA,NA,NA,1512
2212,Root silica (SiO2) content per root dry mass,1,NA,NA,NA,3014
2213,Root silicon (Si) content per root dry mass,1,NA,NA,NA,1270
2214,Root sodium (Na) content per root dry mass,1,NA,NA,NA,1087
2215,Root soluble components content per root dry mass,1,NA,NA,NA,86
2216,Root species abundance: fraction of total root dry mass composed of respective species,1,NA,NA,NA,1495
2217,Root stele diameter,1,NA,NA,NA,1279
2218,Root stele fraction: stele diameter divided by root diameter,1,NA,NA,NA,1278
2219,Root structural carbon (C) content per root carbon (C) content,1,NA,NA,NA,1343
2220,Root sulfur (S) content per root dry mass,1,NA,NA,NA,1088
2221,Root surface area fraction in respective root order,1,NA,NA,NA,1491
2222,Root surface area per plant,1,NA,NA,NA,3977
2223,Root surface area per soil layer,1,NA,NA,NA,3031
2224,Root surface area per soil volume (root surface area density),1,NA,NA,NA,3722
2225,Root system crossings per plant,1,NA,NA,NA,3567
2226,Root system diameter,1,NA,NA,NA,3558
2227,Root system projected area per plant,1,NA,NA,NA,3563
2228,Root system surface area per plant,1,NA,NA,NA,3564
2229,Root tannin content per root dry mass,1,NA,NA,NA,3015
2230,Root tip dry mass,1,NA,NA,NA,3718
2231,Root tip fraction in diameter class,1,NA,NA,NA,1514
2232,Root tip length,1,NA,NA,NA,3717
2233,Root tip volume,1,NA,NA,NA,3716
2234,"Root tips per absorptive fine root dry mass (specific absorptive fine root tip abundance, SRTA)",1,NA,NA,NA,2099
2235,"Root tips per fine root dry mass (specific fine root tip abundance, SRTA)",1,NA,NA,NA,1843
2236,Root tips per ground area,1,NA,NA,NA,1306
2237,Root tips per root diameter bin,1,NA,NA,NA,3573
2238,"Root tips per root dry mass (specific root tip abundance, SRTA)",1,NA,NA,NA,1298
2239,Root tips per soil volume,1,NA,NA,NA,1308
2240,Root titanium (Ti) content per root dry mass,1,NA,NA,NA,1090
2241,Root total non-structural carbon (TNC) content per root dry mass,1,NA,NA,NA,675
2242,"Root type, root architecture",1,NA,NA,NA,65
2243,Root vessel diameter,1,NA,NA,NA,371
2244,Root volume per root diameter bin,1,NA,NA,NA,3572
2245,Root volume per root dry mass ,1,NA,NA,NA,1091
2246,Root water uptake rate per root length,1,NA,NA,NA,1479
2247,Root water uptake rate per soil volume per hour,1,NA,NA,NA,1480
2248,Root xylem vessel density in stele: number of xylem vessels per square millimeter of root stele,1,NA,NA,NA,1285
2249,Root zinc (Zn) content per root dry mass,1,NA,NA,NA,1092
2250,Seed (seedbank) longevity,1,NA,NA,NA,33
2251,Seed / ovule ratio,1,NA,NA,NA,3482
2252,Seed abortion: fraction of seeds without embryo,1,NA,NA,NA,3833
2253,Seed area,1,NA,NA,NA,1099
2254,Seed aril color,1,NA,NA,NA,3986
2255,Seed carbon (C) content per dry mass (or diaspore),1,NA,NA,NA,2944
2256,Seed coat thickness,1,NA,NA,NA,3636
2257,Seed curvature,1,NA,NA,NA,3041
2258,Seed fresh mass,1,NA,NA,NA,3660
2259,Seed fructans content per seed dry mass,1,NA,NA,NA,3586
2260,Seed germinability group,1,NA,NA,NA,1101
2261,Seed germination base temperature,1,NA,NA,NA,3634
2262,Seed germination base water potential,1,NA,NA,NA,3635
2263,Seed germination date,1,NA,NA,NA,3510
2264,Seed germination lag time,1,NA,NA,NA,112
2265,Seed germination rate per day (maximum),1,NA,NA,NA,3123
2266,Seed germination requirement,1,NA,NA,NA,596
2267,Seed germination temperature,1,NA,NA,NA,353
2268,Seed germination type,1,NA,NA,NA,1102
2269,Seed heteromorphy,1,NA,NA,NA,234
2270,Seed lift-off velocity,1,NA,NA,NA,1268
2271,Seed mass per fruit,1,NA,NA,NA,3836
2272,Seed mucilaginous,1,NA,NA,NA,678
2273,Seed nitrogen (N) content per seed,1,NA,NA,NA,3372
2274,Seed number per flower,1,NA,NA,NA,1103
2275,Seed number per ground area,1,NA,NA,NA,3603
2276,Seed number per ramet,1,NA,NA,NA,336
2277,Seed number per square meter,1,NA,NA,NA,1105
2278,Seed number per stem,1,NA,NA,NA,1106
2279,Seed number per unknown unit,1,NA,NA,NA,2810
2280,Seed or fruit biomass per ground area,1,NA,NA,NA,1110
2281,Seed persistence,1,NA,NA,NA,4082
2282,Seed phosphorus (P) content per seed,1,NA,NA,NA,3373
2283,Seed presence or absence,1,NA,NA,NA,1112
2284,Seed projected perimeter,1,NA,NA,NA,3045
2285,Seed releasing height,1,NA,NA,NA,1107
2286,Seed spread rate,1,NA,NA,NA,610
2287,Seed starch content per seed dry mass,1,NA,NA,NA,3585
2288,Seed storage behaviour,1,NA,NA,NA,98
2289,Seed structure type,1,NA,NA,NA,1108
2290,Seed surface area,1,NA,NA,NA,3043
2291,Seed surface structure,1,NA,NA,NA,3832
2292,Seed terminal velocity,1,NA,NA,NA,66
2293,Seed viability: fraction of seeds with low viabilty,1,NA,NA,NA,3834
2294,Seed viability: fraction of seeds without embryo or dead embryo,1,NA,NA,NA,3835
2295,Seed wing length,1,NA,NA,NA,3810
2296,Seed wing width,1,NA,NA,NA,3811
2297,Seed year interval,1,NA,NA,NA,3947
2298,Seedbank density,1,NA,NA,NA,1111
2299,Seedbank duration,1,NA,NA,NA,2809
2300,Seedbank number of layers,1,NA,NA,NA,2807
2301,Seedbank thickness of top layer,1,NA,NA,NA,2808
2302,Seeding frequency,1,NA,NA,NA,359
2303,Seedling establishment,1,NA,NA,NA,3620
2304,Seedling temperature tolerance,1,NA,NA,NA,3948
2305,Seedling vigor,1,NA,NA,NA,611
2306,Shoot acaulescent (without visible stem),1,NA,NA,NA,3594
2307,Shoot aluminium (Al) content per shoot dry mass,1,NA,NA,NA,1113
2308,Shoot apical dominance index,1,NA,NA,NA,3605
2309,Shoot branching density,1,NA,NA,NA,1114
2310,Shoot branching distance,1,NA,NA,NA,3403
2311,Shoot branching number,1,NA,NA,NA,1123
2312,Shoot branching type; shoot branching architecture,1,NA,NA,NA,140
2313,Shoot calcium (Ca) content per shoot dry mass,1,NA,NA,NA,704
2314,Shoot carbon (C) content per shoot dry mass,1,NA,NA,NA,775
2315,Shoot carbon (C) isotope signature (delta 13C),1,NA,NA,NA,1115
2316,Shoot carbon/nitrogen (C/N) ratio,1,NA,NA,NA,409
2317,Shoot cellulose and lignin content per dry mass,1,NA,NA,NA,3610
2318,Shoot cellulose content per shoot dry mass,1,NA,NA,NA,1116
2319,"Shoot cellulose, hemicellulose and lignin content per dry mass",1,NA,NA,NA,3611
2320,Shoot copper (Cu) content per shoot dry mass,1,NA,NA,NA,1117
2321,Shoot cyclicity,1,NA,NA,NA,1118
2322,Shoot distance between stem tips,1,NA,NA,NA,3819
2323,Shoot dry matter content per fresh mass,1,NA,NA,NA,3588
2324,Shoot erect,1,NA,NA,NA,3595
2325,Shoot erectness,1,NA,NA,NA,3686
2326,Shoot fraction of digestible plant tissue,1,NA,NA,NA,3608
2327,"Shoot fraction of digestible protein, non structural carbohydrates, cellulose, hemicellulose and lig",1,NA,NA,NA,3612
2328,Shoot fresh mass,1,NA,NA,NA,1119
2329,Shoot fresh mass per shoot dry mass,1,NA,NA,NA,1120
2330,Shoot height of basal leaves (graminoid and rosette plants),1,NA,NA,NA,3621
2331,Shoot hemicellulose content per shoot dry mass,1,NA,NA,NA,1121
2332,Shoot iron (Fe) content per shoot dry mass,1,NA,NA,NA,705
2333,Shoot length to first flower,1,NA,NA,NA,1186
2334,Shoot lignin content per shoot dry mass,1,NA,NA,NA,1122
2335,Shoot magnesium (Mg) content per shoot dry mass,1,NA,NA,NA,702
2336,Shoot manganese (Mn) content per shoot dry mass,1,NA,NA,NA,703
2337,Shoot necromass,1,NA,NA,NA,404
2338,Shoot nickel (Ni) content per shoot dry mass,1,NA,NA,NA,1124
2339,Shoot nitrogen (N) content per shoot dry mass,1,NA,NA,NA,339
2340,Shoot nitrogen (N) isotope signature (delta 15N),1,NA,NA,NA,1125
2341,Shoot organic nitrogen (N) content per shoot dry mass,1,NA,NA,NA,1126
2342,Shoot phosphorus (P) content per shoot dry mass,1,NA,NA,NA,340
2343,Shoot potassium (K) content per shoot dry mass,1,NA,NA,NA,701
2344,Shoot protein content per dry mass,1,NA,NA,NA,3609
2345,Shoot sodium (Na) content per shoot dry mass,1,NA,NA,NA,1127
2346,Shoot sulfur (S) content per shoot dry mass,1,NA,NA,NA,1128
2347,Shoot zinc (Zn) content per shoot dry mass,1,NA,NA,NA,1129
2348,Shoot: plant above ground hydraulic conductance,1,NA,NA,NA,1014
2349,Shoot: plant aboveground (shoot) fresh biomass water content,1,NA,NA,NA,4015
2350,Shoot: plant aboveground woody biomass per ground area,1,NA,NA,NA,3124
2351,Snag decomposition rate,1,NA,NA,NA,3951
2352,Species cambial variants: successive cambia presence / absence,1,NA,NA,NA,3874
2353,Species cauliflory,1,NA,NA,NA,3983
2354,Species conduit types,1,NA,NA,NA,3909
2355,Species conduit types: torus present / absent,1,NA,NA,NA,3920
2356,Species cushion forming,1,NA,NA,NA,3769
2357,Species environmental indicator value according to Ellenberg: continentality,1,NA,NA,NA,1130
2358,Species environmental indicator value according to Ellenberg: light,1,NA,NA,NA,1131
2359,Species environmental indicator value according to Ellenberg: moisture,1,NA,NA,NA,1132
2360,Species environmental indicator value according to Ellenberg: nitrogen,1,NA,NA,NA,1133
2361,Species environmental indicator value according to Ellenberg: pH ,1,NA,NA,NA,1134
2362,Species environmental indicator value according to Ellenberg: salt tolerance,1,NA,NA,NA,1135
2363,Species environmental indicator value according to Ellenberg: temperature,1,NA,NA,NA,1136
2364,Species generation overlap,1,NA,NA,NA,1137
2365,Species genom size: 2C,1,NA,NA,NA,4045
2366,Species genom size: 2n,1,NA,NA,NA,4043
2367,Species genom size: PL,1,NA,NA,NA,4044
2368,Species genotype: chromosome base number,1,NA,NA,NA,221
2369,Species genotype: chromosome cDNA content,1,NA,NA,NA,224
2370,Species genotype: chromosome number gametophytic,1,NA,NA,NA,3097
2371,Species genotype: chromosome number sporophytic,1,NA,NA,NA,3098
2372,Species genotype: genotypic heterogametic,1,NA,NA,NA,3101
2373,Species genotype: karyotype homoporphic/heteromorphic,1,NA,NA,NA,3099
2374,Species genotype: molecular basis Y / W dominance,1,NA,NA,NA,3100
2375,Species habitat characterisation / Plant requirement: precipitation,1,NA,NA,NA,602
2376,Species habitat characterisation / Plant requirement: soil pH,1,NA,NA,NA,600
2377,Species habitat characterisation / Plant requirement: soil texture,1,NA,NA,NA,593
2378,Species habitat characterisation / Plant requirement: soil type,1,NA,NA,NA,761
2379,Species habitat characterization: aridity index,1,NA,NA,NA,3094
2380,Species habitat characterization: climate preference: presence in Koeppen-Geiger Climate Zone,1,NA,NA,NA,3885
2381,Species habitat characterization: habitat,1,NA,NA,NA,3095
2382,Species habitat characterization: potential evapotranspiration,1,NA,NA,NA,3093
2383,Species habitat characterization: precipitation,1,NA,NA,NA,3092
2384,Species habitat characterization: soil hydrology,1,NA,NA,NA,3091
2385,Species habitat characterization: substrate requirement,1,NA,NA,NA,3410
2386,Species important species diagnostic traits,1,NA,NA,NA,2942
2387,Species invasion introduction year,1,NA,NA,NA,3063
2388,Species light preference,1,NA,NA,NA,3720
2389,Species light requirement,1,NA,NA,NA,788
2390,Species number of pollinators,1,NA,NA,NA,3721
2391,Species nutrient requirements,1,NA,NA,NA,1138
2392,"Species nutritional relationships (mycorrhizal symbioses, N-fixation, parasitism, carnivory, …)",1,NA,NA,NA,3488
2393,Species occurrence rang: typical abundance where naturally occurring,1,NA,NA,NA,1139
2394,Species occurrence range characteristics,1,NA,NA,NA,1140
2395,Species occurrence range: altitude of origin,1,NA,NA,NA,826
2396,Species occurrence range: climate type,1,NA,NA,NA,825
2397,Species occurrence range: continentality,1,NA,NA,NA,823
2398,Species occurrence range: ecological occurrence range,1,NA,NA,NA,822
2399,Species occurrence range: endemism,1,NA,NA,NA,244
2400,Species occurrence range: invasiveness,1,NA,NA,NA,824
2401,Species occurrence range: mode of introduction,1,NA,NA,NA,242
2402,Species occurrence range: native vs invasive,1,NA,NA,NA,218
2403,Species occurrence range: neophyt status,1,NA,NA,NA,243
2404,Species occurrence range: number of floristic zones,1,NA,NA,NA,200
2405,Species occurrence range: origin zonal,1,NA,NA,NA,827
2406,Species ontogeny: cladoptosis present,1,NA,NA,NA,3814
2407,Species ontogeny: grass stage present (i.e. Pinus),1,NA,NA,NA,3813
2408,Species phylogenetic age,1,NA,NA,NA,3963
2409,Species phylogenetic line,1,NA,NA,NA,3545
